Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+5,5,Transformer,rnti_count,0.008233656533045718,0.09073949819701296,0.06765160522799488,0.4737316090680488,0.1268093772107697,27.7732570814993,25.128208773122708
B(FULL-BASE)_t+5,5,Transformer,rb_down,0.013385939147079183,0.11569761945294806,0.06067411226605729,0.29087430439443074,0.11588482791468703,64.99990905273216,46.16832795738814
B(FULL-BASE)_t+5,5,Transformer,rb_up,0.022463693383507417,0.14987892908446943,0.0813789081238337,0.27820466835465385,0.1498789275856802,6093.611708938915,164.81804166066064
B(FULL-BASE)_t+5,5,Transformer,down,0.009860616223390855,0.09930063556388175,0.06050146647257314,0.301780831716281,0.0996704367158326,45.034134131155284,36.116044785491646
B(FULL-BASE)_t+5,5,Transformer,up,0.018385742343855534,0.13559403506001116,0.06736312084639767,0.23484627436456496,0.13559403370407083,35290947862665.89,136.71123823141957
B(FULL-BASE)_t+6,6,Transformer,rnti_count,0.008372607125566176,0.09150195148501575,0.0682580775283984,0.46488949891591413,0.1278749134824605,28.209849321152845,25.350329157276374
B(FULL-BASE)_t+6,6,Transformer,rb_down,0.013979262826298411,0.11823393263483377,0.06256567640923441,0.2593871503180887,0.11842524506423875,68.14865637100918,46.38117238647034
B(FULL-BASE)_t+6,6,Transformer,rb_up,0.02412080198472098,0.1553087311928115,0.08307425893843064,0.2248261589249756,0.15530872963972425,5800.090234535244,165.97429996528604
B(FULL-BASE)_t+6,6,Transformer,down,0.010236979153021516,0.10117795784172319,0.06174845924506226,0.2751433604200142,0.1015547502474257,46.073083643430316,36.71435100209426
B(FULL-BASE)_t+6,6,Transformer,up,0.019815375845425805,0.14076709787953223,0.06935172536649055,0.17529915953858277,0.14076709647186128,31523373774850.355,129.9307840427214
